"Time [ms]","InducedVoltage(PhaseA) [V]"
28.869999999999,-20.1470893465117
28.879999999999,-19.4577880300195
28.889999999999,-18.7171938946351
28.899999999999,-18.0489221509927
28.909999999999,-17.4417616050637
28.919999999999,-16.8483565145983
28.929999999999,-16.1749783482379
28.939999999999,-15.440945324624
28.949999999999,-14.6410948834996
28.959999999999,-13.8108400089709
28.969999999999,-13.2254483977301
28.979999999999,-13.5440554995037
28.989999999999,-12.4759252273843
28.999999999999,-11.4238031322988
29.009999999999,-10.4796329318868
29.019999999999,-9.74736248832708
29.029999999999,-9.28871956198396
29.039999999999,-8.97898132794506
29.049999999999,-8.76020925545395
29.059999999999,-8.42208670528422
29.069999999999,-7.8896108381743
29.079999999999,-7.14498211672465
29.089999999999,-6.51353257596354
29.099999999999,-5.95864880356123
29.109999999999,-5.43482183990029
29.119999999999,-4.90966485749422
29.129999999999,-4.20416470632845
29.139999999999,-3.48103192714388
29.149999999999,-2.75956603229543
29.159999999999,-2.04582323190539
29.169999999999,-1.46047539698046
29.179999999999,-0.860962637427853
29.189999999999,-0.0386832057941433
29.199999999999,0.673510879628525
29.209999999999,1.28383065003956
29.219999999999,1.82208403011197
29.229999999999,2.50937768829784
29.239999999999,3.31438280849472
29.249999999999,4.04582636607254
29.259999999999,4.76547124971249
29.269999999999,5.50591339186779
29.279999999999,6.27625135893872
29.289999999999,7.03733439332277
29.299999999999,7.79905762863797
29.309999999999,8.60998104236788
29.319999999999,9.45575146017452
29.329999999999,10.0979066879503
29.339999999999,10.6515866453938
29.349999999999,11.3015483052259
29.359999999999,12.1554850739392
29.369999999999,13.5103986576346
29.379999999999,14.7959778434459
29.389999999999,15.6095446613602
29.399999999999,16.3638249290499
29.409999999999,17.1348636592572
29.419999999999,18.084424093201
29.429999999999,19.1952152275132
29.439999999999,20.2034164112741
29.449999999999,21.1296152707041
29.459999999999,22.0440581908232
29.469999999999,22.9869945073458
29.479999999999,23.9856345469802
29.489999999999,24.980817790482
29.499999999999,25.9974465288304
29.509999999999,27.0849450537347
29.519999999999,28.2614208915122
29.529999999999,29.1963466623413
29.539999999999,29.9831421483876
29.549999999999,30.7827769608471
29.559999999999,31.6558615380491
29.569999999999,33.2209135929296
29.579999999999,34.3874059199167
29.589999999999,35.071247424151
29.599999999999,35.7267179991294
29.609999999999,36.4866957368148
29.619999999999,37.7081762685749
29.629999999999,39.0726336102931
29.639999999999,40.3095792281261
29.649999999999,41.5514294347885
29.659999999999,42.8021481866825
29.669999999999,43.9981259548527
29.679999999999,45.3051636519486
29.689999999999,46.5971860868386
29.699999999999,47.8270979822726
29.709999999999,49.019264331468
29.719999999999,50.0430595369028
29.729999999999,51.2610975804628
29.739999999999,52.5428123081151
29.749999999999,53.8110086142463
29.759999999999,55.041238756065
29.769999999999,56.1132148568344
29.779999999999,57.3487555794061
29.789999999999,58.6079788659322
29.799999999999,59.8622225389422
29.809999999999,61.0840702528426
29.819999999999,62.0341854277617
29.829999999999,63.243403858354
29.839999999999,64.5481875768017
29.849999999999,65.8241480887722
29.859999999999,67.1020004912592
29.869999999999,68.285655850836
29.879999999999,69.5961952096202
29.889999999999,70.9057522178424
29.899999999999,72.1634017433081
29.909999999999,73.392913449577
29.919999999999,74.8277192141822
29.929999999999,76.1962181496156
29.939999999999,77.5747871661125
29.949999999999,78.9209349685377
29.9599999999989,80.2000370630856
29.9699999999989,80.6925281939902
29.9799999999989,81.9979285029027
29.9899999999989,83.3093431588272
29.9999999999989,84.6083553650762
30.0099999999989,85.9033121751229
30.0199999999989,87.2798888521958
30.0299999999989,88.6103396837506
30.0399999999989,90.0325178505162
30.0499999999989,91.4654988831948
30.0599999999989,92.888985761036
30.0699999999989,94.1565115343906
30.0799999999989,95.4374941364466
30.0899999999989,96.6819869264585
30.0999999999989,97.8924517155949
30.1099999999989,99.2155320461263
30.1199999999989,100.89585630719
30.1299999999989,102.670178041434
30.1399999999989,104.2607434596
30.1499999999989,105.641379238691
30.1599999999989,106.777549087272
30.1699999999989,107.512644116314
30.1799999999989,108.766710383873
30.1899999999989,110.056494705249
30.1999999999989,111.290752286336
30.2099999999989,112.380101242232
30.2199999999989,113.291594994147
30.2299999999989,114.342958084904
30.2399999999989,115.491701146092
30.2499999999989,116.690935269093
30.2599999999989,117.851369213859
30.2699999999989,118.870547410491
30.2799999999989,119.882825969073
30.2899999999989,120.946450067896
30.2999999999989,122.069915756814
30.3099999999989,123.222804858228
30.3199999999989,124.257217577406
30.3299999999989,125.167958956968
30.3399999999989,126.06757875831
30.3499999999989,127.014909696227
30.3599999999989,128.227605997736
30.3699999999989,129.673649544812
30.3799999999989,130.524269499049
30.3899999999989,131.42356804457
30.3999999999989,132.425433692931
30.4099999999989,133.591108876113
30.4199999999989,134.833953752589
30.4299999999989,136.024517528338
30.4399999999989,137.246429716736
30.4499999999989,138.485471516334
30.4599999999989,139.580763486885
30.4699999999989,140.522386944258
30.4799999999989,141.721016268181
30.4899999999989,142.94005211552
30.4999999999989,144.14216518191
30.5099999999989,145.270910320563
30.5199999999989,146.438129817888
30.5299999999989,147.668422841718
30.5399999999989,148.827244479505
30.5499999999989,149.877203313836
30.5599999999989,151.269258521913
30.5699999999989,152.861610333871
30.5799999999989,153.871869503872
30.5899999999989,154.815806153841
30.5999999999989,155.811619352267
30.6099999999989,156.710461180701
30.6199999999989,157.713792619943
30.6299999999989,158.932954999133
30.6399999999989,160.174507523572
30.6499999999989,161.377916645425
30.6599999999989,162.422395181888
30.6699999999989,163.318638383436
30.6799999999989,164.237224375557
30.6899999999989,165.221303883498
30.6999999999989,166.250376040941
30.7099999999989,167.25407560613
30.7199999999989,168.128929170389
30.7299999999989,168.936995744356
30.7399999999989,169.709586977615
30.7499999999989,170.472222060539
30.7599999999989,171.833404774094
30.7699999999989,172.89209171043
30.7799999999989,173.574685518363
30.7899999999989,174.331686098667
30.7999999999989,175.194307073259
30.8099999999989,176.086816085938
30.8199999999989,176.971372948614
30.8299999999989,177.897401280216
30.8399999999989,178.847947752361
30.8499999999989,179.740171971429
30.8599999999989,180.536040259921
30.8699999999989,181.36778944812
30.8799999999989,182.238640971104
30.8899999999989,183.088995697958
30.8999999999989,183.901408743624
30.9099999999989,184.73643075049
30.9199999999989,185.611960356265
30.9299999999989,186.472954108538
30.9399999999989,187.264469506646
30.9499999999989,187.940186832407
30.9599999999989,188.871218841594
30.9699999999989,189.610783674254
30.9799999999989,190.23080431145
30.9899999999989,190.826239671116
30.9999999999989,191.406813553266
31.0099999999989,191.949537972373
31.0199999999989,192.586590587633
31.0299999999989,193.224846420506
31.0399999999989,193.86875860664
31.0499999999989,194.490104198194
31.0599999999989,194.995315021887
31.0699999999989,195.454219037428
31.0799999999989,195.980277299129
31.0899999999989,196.57307068339
31.0999999999989,197.160055851749
31.1099999999989,197.452400768656
31.1199999999989,197.705349924221
31.1299999999989,197.877802950795
31.1399999999989,198.040777046066
31.1499999999989,198.219406485924
31.1599999999989,199.663104508546
31.1699999999989,199.635980322438
31.1799999999989,199.438419303784
31.1899999999989,199.292808606036
31.1999999999989,199.294437844931
31.2099999999989,199.675986098889
31.2199999999989,199.84405065134
31.2299999999989,199.928149664564
31.2399999999989,199.959562604861
31.2499999999989,199.957051458394
31.2599999999989,200.043150087681
31.2699999999989,200.124282392453
31.2799999999989,200.230688350835
31.2899999999989,200.343873644873
31.2999999999989,200.404968732085
31.3099999999989,200.582444396065
31.3199999999989,200.743096418294
31.3299999999989,201.004213159296
31.3399999999989,201.334664081853
31.3499999999989,201.582718582186
31.3599999999989,200.713355489355
31.3699999999989,200.924131746613
31.3799999999989,201.120299529015
31.3899999999989,201.232595025754
31.3999999999989,201.283084750134
31.4099999999989,201.301384022554
31.4199999999989,201.062434161374
31.429999999999,200.861918786044
31.439999999999,200.718582290886
31.449999999999,200.625397720175
31.459999999999,200.578683961097
31.469999999999,200.409580177702
31.479999999999,200.238411026287
31.489999999999,200.021971594363
31.499999999999,199.800734920791
31.509999999999,199.61891601765
31.519999999999,199.344885716163
31.529999999999,199.080987827593
31.539999999999,198.825672418491
31.549999999999,198.591918019294
31.559999999999,198.287706155159
31.569999999999,197.95293875848
31.579999999999,197.533328722714
31.589999999999,197.077054169074
31.599999999999,196.674423967025
31.609999999999,196.309317153493
31.619999999999,195.818328464734
31.629999999999,195.260229919984
31.639999999999,194.699902210022
31.649999999999,194.222473633491
31.659999999999,193.841984802611
31.669999999999,193.465482139068
31.679999999999,193.067200614839
31.689999999999,192.608121129858
31.699999999999,192.151850158766
31.709999999999,191.495138542328
31.719999999999,190.639200673406
31.729999999999,189.815739056873
31.739999999999,189.156110202244
31.7499999999991,188.646262046366
31.7599999999991,188.197280182528
31.7699999999991,187.753387010123
31.7799999999991,187.271554068666
31.7899999999991,186.81492178094
31.7999999999991,186.447668583643
31.8099999999991,186.168887357289
31.8199999999991,185.805010429435
31.8299999999991,185.374702765842
31.8399999999991,184.923402490667
31.8499999999991,184.505198008966
31.8599999999991,184.168371665633
31.8699999999991,183.816342816327
31.8799999999991,183.398896077849
31.8899999999991,182.908567638622
31.8999999999991,182.289330897396
31.9099999999991,181.847924016486
31.9199999999991,181.571494008666
31.9299999999991,181.307267478525
31.9399999999991,181.007053767737
31.9499999999991,180.135295810506
31.9599999999991,179.473903247949
31.9699999999991,179.243224256218
31.9799999999991,178.934863184697
31.9899999999991,178.484275134723
31.9999999999991,177.741986745121
32.0099999999991,176.982488542388
32.0199999999991,176.325505369729
32.0299999999991,175.695198395673
32.0399999999991,175.086170839021
32.0499999999991,174.532578183978
32.0599999999991,173.879701286896
32.0699999999991,173.146281969257
32.0799999999992,172.381272192655
32.0899999999992,171.604962617465
32.0999999999992,170.881781957759
32.1099999999992,170.035594476223
32.1199999999992,169.053844884016
32.1299999999992,168.063576318846
32.1399999999992,167.118539464384
32.1499999999992,166.920653273338
32.1599999999992,166.275514321401
32.1699999999992,165.212937180645
32.1799999999992,164.094705364445
32.1899999999992,163.034017821349
32.1999999999992,162.217414417264
32.2099999999992,161.326874142953
32.2199999999992,160.285477888081
32.2299999999992,159.17828402183
32.2399999999992,158.056632821649
32.2499999999992,156.878340702457
32.2599999999992,155.907172283301
32.2699999999992,154.98123389141
32.2799999999992,154.05927542993
32.2899999999992,153.17155768037
32.2999999999992,152.281663985138
32.3099999999992,151.254677970425
32.3199999999992,150.15962476288
32.3299999999992,149.083049674681
32.3399999999992,148.050112051371
32.3499999999992,147.522782959561
32.3599999999992,146.682043299653
32.3699999999992,145.756600554636
32.3799999999992,144.849959134732
32.3899999999992,143.950275248586
32.3999999999992,142.981743560355
32.4099999999993,141.986183882023
32.4199999999993,140.90606358316
32.4299999999993,139.863159796572
32.4399999999993,138.917335663496
32.4499999999993,138.013103034071
32.4599999999993,137.060589282245
32.4699999999993,136.049753060494
32.4799999999993,134.997058144895
32.4899999999993,133.950442266215
32.4999999999993,132.934791264946
32.5099999999993,131.891699178829
32.5199999999993,130.754998628568
32.5299999999993,129.595506575861
32.5399999999993,128.489950781224
32.5499999999993,128.068697184422
32.5599999999993,127.06642304155
32.5699999999993,125.961338747957
32.5799999999993,124.802775283001
32.5899999999993,123.64327110943
32.5999999999993,122.477752915942
32.6099999999993,121.562785588469
32.6199999999993,120.565787579069
32.6299999999993,119.509752500455
32.6399999999993,118.448588236342
32.6499999999993,117.390048134852
32.6599999999993,116.41596804535
32.6699999999993,115.436621744655
32.6799999999993,114.440090265186
32.6899999999993,113.476317284716
32.6999999999993,112.485473846394
32.7099999999993,111.290273397979
32.7199999999993,110.091922823685
32.7299999999994,109.01361911663
32.7399999999994,108.413233693197
32.7499999999994,108.747419031274
32.7599999999994,107.629754975802
32.7699999999994,106.496071797557
32.7799999999994,105.436500855852
32.7899999999994,104.554422543193
32.7999999999994,103.924148182405
32.8099999999994,103.212911212561
32.8199999999994,102.386302247048
32.8299999999994,101.515082412554
32.8399999999994,100.608472550534
32.8499999999994,99.7007778490377
32.8599999999994,98.9894895051552
32.8699999999994,98.3390663153089
32.8799999999994,97.7055023571677
32.8899999999994,96.9875413938087
32.8999999999994,96.0803619308864
32.9099999999994,95.1655236307219
32.9199999999994,94.2105629967299
32.9299999999994,93.3369965671199
32.9399999999994,92.8589777519473
32.9499999999994,92.5265916295492
32.9599999999994,91.4540631126171
32.9699999999994,90.4247912382694
32.9799999999994,89.5176420020155
32.9899999999994,88.8186824518578
32.9999999999994,88.1831974464287
33.0099999999994,87.4731980346044
33.0199999999994,86.729588643919
33.0299999999994,85.9407020964098
33.0399999999994,85.058282146383
33.0499999999994,84.2307130467124
33.0599999999995,83.549487195847
33.0699999999995,82.8414896972995
33.0799999999995,82.1212833013424
33.0899999999995,81.3028105739272
33.0999999999995,80.4768530228067
33.1099999999995,79.7769552096511
33.1199999999995,79.10266891413
33.1299999999995,78.4803464562223
33.1399999999995,77.7113579095878
33.1499999999995,76.8429331886644
33.1599999999995,76.1153628008465
33.1699999999995,75.4427612170261
33.1799999999995,74.7800717289138
33.1899999999995,74.052612855835
