"Time [ms]","Current(PhaseA) [A] - a='15mm'","Current(PhaseA) [A] - a='20mm'","Current(PhaseA) [A] - a='25mm'","Current(PhaseA) [A] - a='30mm'","Current(PhaseA) [A] - a='35mm'","Current(PhaseA) [A] - a='40mm'","Current(PhaseA) [A] - a='45mm'","Current(PhaseA) [A] - a='50mm'","Current(PhaseA) [A] - a='55mm'","Current(PhaseA) [A] - a='60mm'","Current(PhaseA) [A] - a='65mm'","Current(PhaseA) [A] - a='70mm'","Current(PhaseA) [A] - a='75mm'","Current(PhaseB) [A] - a='15mm'","Current(PhaseB) [A] - a='20mm'","Current(PhaseB) [A] - a='25mm'","Current(PhaseB) [A] - a='30mm'","Current(PhaseB) [A] - a='35mm'","Current(PhaseB) [A] - a='40mm'","Current(PhaseB) [A] - a='45mm'","Current(PhaseB) [A] - a='50mm'","Current(PhaseB) [A] - a='55mm'","Current(PhaseB) [A] - a='60mm'","Current(PhaseB) [A] - a='65mm'","Current(PhaseB) [A] - a='70mm'","Current(PhaseB) [A] - a='75mm'","Current(PhaseC) [A] - a='15mm'","Current(PhaseC) [A] - a='20mm'","Current(PhaseC) [A] - a='25mm'","Current(PhaseC) [A] - a='30mm'","Current(PhaseC) [A] - a='35mm'","Current(PhaseC) [A] - a='40mm'","Current(PhaseC) [A] - a='45mm'","Current(PhaseC) [A] - a='50mm'","Current(PhaseC) [A] - a='55mm'","Current(PhaseC) [A] - a='60mm'","Current(PhaseC) [A] - a='65mm'","Current(PhaseC) [A] - a='70mm'","Current(PhaseC) [A] - a='75mm'"
22.0099999999993,25.6699904629746,25.6418375782047,25.6095503028868,25.5727278122356,25.546612795937,25.496064045621,25.444031820221,25.4014866118262,25.313521900055,25.2070781926993,25.089330356707,24.9444135327199,24.6801244558362,-15.0120671846107,-15.3342268756588,-15.710905852078,-16.1603869272433,-16.7011355082342,-17.3171878896582,-18.0978898500006,-18.6405975526207,-19.8052369636994,-21.3740002785603,-23.1962091858765,-26.2169707468133,-31.7527058381282,-10.6579232783639,-10.3076107025459,-9.8986444508088,-9.41234088499229,-8.84547728770283,-8.17887615596279,-7.34614197022044,-6.76088905920552,-5.50828493635559,-3.83307791413902,-1.89312117083056,1.27255721409335,7.07258138229203
22.0199999999993,25.7213596284879,25.6958667578558,25.666891912737,25.6323083242304,25.6099642475697,25.5629784777363,25.5154595487745,25.4765270444044,25.3974542003784,25.3027095701988,25.1988436921201,25.0733032661574,24.8469475633732,-14.9126429822335,-15.2372567546195,-15.6164658043007,-16.0673210482089,-16.6103167129278,-17.2292874953321,-18.0125083013575,-18.5586522310467,-19.7295839930352,-21.3056065551598,-23.1396065180161,-26.1728286142686,-31.7346928317706,-10.8087166462544,-10.4586100032364,-10.0504261084363,-9.56498727602153,-8.99964753464194,-8.33369098240421,-7.50295124741704,-6.91787481335771,-5.66787020734325,-3.99710301503904,-2.05923717410403,1.09952534811117,6.88774526839739
22.0299999999993,25.7716785936956,25.7487526016762,25.7230025855522,25.6921514603374,25.671252843427,25.6275194669853,25.5855357967591,25.5502486461551,25.4800218701424,25.3970131945541,25.3072188943176,25.2010520351886,25.0130431961317,-14.8132991747586,-15.1402343292785,-15.5217914073377,-15.9747399795338,-16.518734955379,-17.1402724542036,-17.9265586876447,-18.4760417120618,-19.6530750732577,-21.2363634108003,-23.0810502486762,-26.127693459369,-31.7161792669153,-10.958379418937,-10.6085182723977,-10.2012111782145,-9.71741148080367,-9.15251788804802,-8.48724701278167,-7.65897710911438,-7.07420693409331,-5.82694679688468,-4.16064978375375,-2.22616864564142,0.926641424180453,6.70313607078365
22.0399999999993,25.8206636928425,25.7994623447005,25.7765458978061,25.7495382048111,25.7313509180135,25.690829258965,25.654227457444,25.6226126853964,25.561112233651,25.4899452781035,25.4139521301589,25.3248803743667,25.177572898439,-14.71298755255,-15.0418393689406,-15.4250933573793,-15.8801935256883,-16.4258144204325,-17.0495645828826,-17.8389498395547,-18.3916107074405,-19.5744056414183,-21.1649776545798,-23.0197208549223,-26.07879714702,-31.6944851081518,-11.1076761402925,-10.7576229757599,-10.3514525404269,-9.86934467912279,-9.30553649758104,-8.6412646760824,-7.81527761788925,-7.23100197795591,-5.98670659223277,-4.32496762352374,-2.39423127523661,0.753916772653245,6.51691220971282
22.0499999999993,25.8701007516918,25.8507143519228,25.8306399189172,25.8071230537501,25.7921912063923,25.7550487641142,25.7243900890069,25.6955506517047,25.6421656665676,25.5829592399414,25.520711392971,25.4493922515829,25.3396655540126,-14.6088383968142,-14.9388937807259,-15.3238063983607,-15.7811485823217,-16.3290781079848,-16.9545143385678,-17.7478535781489,-18.3030971289779,-19.4908313679205,-21.0893723988274,-22.9521651389432,-26.0237425184937,-31.6655456317921,-11.2612623548776,-10.9118205711969,-10.5068335205565,-10.0259744714284,-9.46311309840756,-8.80053442554635,-7.97653651085806,-7.39245352272684,-6.15133429864711,-4.49358684111406,-2.56854625402779,0.574350266910809,6.32588007777952
22.0599999999993,25.9183223599555,25.9006639086028,25.8833487307101,25.8632187342139,25.8517262533388,25.8178642927014,25.7931897114119,25.7672623973482,25.7225862394705,25.6747827623638,25.6260987297328,25.5726707686778,25.5067749328795,-14.5047436249112,-14.8359391803106,-15.2222855257985,-15.6817671303088,-16.2320029556331,-16.8588451583652,-17.6561425579948,-18.2138722114047,-19.4066756094962,-21.0127604269457,-22.8833921227599,-25.9674032359779,-31.6380879324414,-11.4135787350443,-11.0647247282923,-10.6610632049116,-10.1814516039051,-9.61972329770567,-8.95901913433621,-8.13704715341706,-7.55339018594353,-6.31591062997426,-4.66202233541818,-2.74270660697292,0.394732467300098,6.13131299956193
22.0699999999993,25.9658120060744,25.9506947432834,25.9353055749392,25.9186595459112,25.9113772763773,25.8807372658885,25.8609625816262,25.8381415803593,25.8021328094799,25.7651174567551,25.7306592895385,25.6945923496999,25.6703041201012,-14.4016400315063,-14.7343797570767,-15.121728528808,-15.5832179823351,-16.1359902500568,-16.7642609388518,-17.564739554994,-18.1249335071301,-19.3227737042517,-20.9360591761566,-22.8149171154475,-25.9117768629637,-31.6089903757521,-11.5641719745681,-11.2163149862066,-10.8135770461312,-10.3354415635761,-9.7753870263205,-9.11647632703668,-8.29622302663224,-7.71320807322914,-6.47935910522821,-4.82905828059847,-2.91574217409094,0.217184513263714,5.9386862556509
22.0799999999993,26.0123439345767,25.9996888313073,25.9865530533664,25.9735689682177,25.9699875367686,25.9422540149149,25.9275844820307,25.908162370646,25.8809902373622,25.8545377469364,25.8348167478962,25.8164500190845,25.8330795547735,-14.2996495924524,-14.6340992329803,-15.0227239090814,-15.4860590446751,-16.0408746243334,-16.6706920155575,-17.4740471043432,-18.0366952765337,-19.2397835850226,-20.86007708761,-22.7480042081775,-25.8569402224867,-31.5803982838464,-11.7126943421243,-11.365589598327,-10.963829144285,-10.4875099235426,-9.92911291243519,-9.27156199935744,-8.45353737768756,-7.87146709411229,-6.64120665233954,-4.99446065932634,-3.08681253971868,0.0404902034021681,5.74731872907286
22.0899999999993,26.0572130889587,26.0470897561132,26.0363979267667,26.0271501496701,26.025477492018,26.0021629533606,25.9923613087675,25.9767212351038,25.9577344965555,25.9423185150607,25.9363102460404,25.9375669284717,25.9947966181126,-14.1982811637898,-14.5346746405194,-14.9247906009506,-15.3897714186604,-15.9452990303278,-16.5779099129311,-17.3836105489085,-17.9486595523972,-19.1567719643571,-20.7842254490548,-22.6808858930747,-25.8026649670438,-31.5518750203862,-11.8589319251689,-11.5124151155939,-11.1116073258161,-10.6373787310097,-10.0801784616902,-9.42425304042951,-8.60875075985899,-8.02806168270663,-6.80096253219842,-5.15809306600584,-3.25542435296571,-0.134901961427914,5.55707840227362
22.0999999999993,26.1011023922375,26.0935324512548,26.0859088515662,26.0796293286963,26.0799910408552,26.060796304872,26.0559209462461,26.0439710027579,26.0327982864356,26.0290053464267,26.0372078539219,26.0577916353716,26.155783493843,-14.0953582645787,-14.4335700309668,-14.8253623258312,-15.2915990489354,-15.8478582541005,-16.4828904624975,-17.2909486326542,-17.8582294884654,-19.0719904628107,-20.7057466558036,-22.611167438336,-25.7455579487359,-31.5203067285983,-12.0057441276587,-11.659962420288,-11.260546525735,-10.7880302797609,-10.2321327867547,-9.57790584237451,-8.76497231359195,-8.18574151429251,-6.96080782362493,-5.32325869062311,-3.42604041558595,-0.312233686635675,5.36452323475527
22.1099999999993,26.143852619814,26.1387996700694,26.1342073765012,26.1308785988545,26.1331488729651,26.1179473066989,26.1180760342967,26.1085548943071,26.1064973218139,26.1142597764222,26.1366978310164,26.176637708557,26.3156564662578,-13.9912117924431,-14.3310560334785,-14.7244297018389,-15.1919403395339,-15.7488143876426,-16.3859913515272,-17.1964824727893,-17.7652763850328,-18.9849494433305,-20.6252192551417,-22.5390416496329,-25.6860059568223,-31.48616109449,-12.1526408273709,-11.8077436365909,-11.4097776746623,-10.9389382593207,-10.3843344853225,-9.73195595517167,-8.92159356150742,-8.34327850927435,-7.12154787848336,-5.48904052128053,-3.59765618138358,-0.490631751734682,5.17050462823217
22.1199999999993,26.183972922567,26.1813812634649,26.1797815205154,26.1793143349451,26.1835785134951,26.1738536788724,26.1785736914303,26.1710671630353,26.1774196313086,26.196881617513,26.2335099995084,26.2949867703855,26.4732731171561,-13.8863024226918,-14.2277398292263,-14.622582375368,-15.0913323634715,-15.6488417916916,-16.2889161611745,-17.1015008502763,-17.6713998401733,-18.8965673156405,-20.5433233758451,-22.4651741656299,-25.626879393263,-31.4499661415706,-12.2976704998753,-11.9536414342386,-11.5571991451473,-11.0879819714736,-10.5347367218035,-9.88493751769791,-9.07707284115394,-8.49966732286195,-7.28085231566808,-5.65355824166793,-3.76833583387848,-0.668107377122478,4.97669302441451
22.1299999999993,26.2213641995162,26.2209653732748,26.2223054961403,26.2246156399983,26.2311714170885,26.2261474686968,26.2356863302016,26.2303359715684,26.2455357375945,26.2767917050119,26.3275064855009,26.4129986072609,26.6283634302666,-13.7805337773465,-14.1230464180153,-14.5191940698401,-14.9891566398011,-15.5474556735517,-16.1897085339267,-17.0046138569209,-17.5767114031414,-18.8061561617829,-20.4593230685417,-22.3886064511275,-25.5656293115803,-31.4105169610349,-12.4408304221697,-12.0979189552595,-11.7031114263002,-11.2354590001973,-10.6837157435368,-10.0364389347702,-9.2310724732807,-8.65362456842705,-7.43937957581162,-5.81746863647017,-3.93890003437334,-0.847369295680608,4.78215353076828
22.1399999999993,26.2555022781882,26.2574394939672,26.2617147620083,26.265698517157,26.2759960283742,26.2756227021116,26.2901177379359,26.2878982511818,26.3111450302134,26.3541762887747,26.4188544839747,26.5268786833371,26.7808495631079,-13.6730284302658,-14.0166548334477,-14.413981165778,-14.8843938995379,-15.444325525709,-16.0884966918437,-16.9057098325216,-17.4800310242051,-18.7132043491609,-20.3725069795242,-22.3085913471655,-25.4997821324095,-31.3666941170038,-12.5824738479224,-12.2407846605195,-11.8477335962304,-11.3813046176191,-10.8316705026652,-10.1871260102679,-9.38440790541433,-8.80786722697665,-7.59794068105247,-5.98166930925052,-4.11026313680916,-1.0270965509276,4.58584455389593
22.1499999999993,26.287912506895,26.2923006331356,26.2995845747859,26.3054793591968,26.319523255301,26.3239330792885,26.3433937204729,26.3444105916457,26.3759332737617,26.4309942134241,26.5093841955023,26.6399108622404,26.9322082656869,-13.5647975531666,-13.9094887099952,-14.3080026352405,-14.778860611491,-15.3402697990032,-15.9863870530084,-16.8056477429294,-17.3818015877428,-18.6187025738157,-20.2839461699608,-22.2267157542803,-25.431432218891,-31.3199825006524,-12.7231149537283,-12.3828119231404,-11.9915819395454,-11.5266187477058,-10.9792534562978,-10.3375460262801,-9.53774597754353,-8.96260900390298,-7.757230699946,-6.14704804346333,-4.282668441222,-1.20847864334934,4.38777423496551
22.1599999999993,26.3315802965575,26.3385594362593,26.3489189701844,26.3564544407809,26.3734169573298,26.3830923272098,26.4078135903165,26.411351851234,26.4513502518987,26.5180283775298,26.6105703305389,26.7637398249908,27.0930362988134,-13.4634862196018,-13.8092493935083,-14.209362563984,-14.6803814987515,-15.2426463915821,-15.8919956779398,-16.713304484666,-17.2914466615281,-18.5331964815142,-20.204900957462,-22.1566215148001,-25.3761912518085,-31.2862997894921,-12.8680940769558,-12.529310042751,-12.1395564062004,-11.6760729420294,-11.1307705657477,-10.49109664927,-9.69450910565051,-9.11990518970586,-7.91815377038454,-6.31312742006779,-4.45394881573888,-1.38754857318233,4.19326349067872
22.1699999999993,26.3689839576202,26.3788232239022,26.3917578137969,26.4010178496184,26.4216366423388,26.4362764925115,26.466247127136,26.4730859653278,26.5217419823793,26.6002449335074,26.7063743076428,26.8825907396226,27.2488269463262,-13.357845985991,-13.7048229920821,-14.1058475728693,-14.577141436486,-15.140942993401,-15.7924746793609,-16.6171072251529,-17.195991050106,-18.4423908552677,-20.1202046053965,-22.0797327143439,-25.3139547344838,-31.2454019301783,-13.0111379716291,-12.6740002318201,-12.2859102409277,-11.8238764131324,-11.2806936489378,-10.6438018131505,-9.84913990198309,-9.27709491522179,-8.07935112711164,-6.48004032811091,-4.62664159329893,-1.56863600513881,3.99657498385209
22.1799999999993,26.4015578715237,26.414048888712,26.4295761066927,26.4404108914757,26.4658749430721,26.4845383800331,26.5203255564651,26.5304715796354,26.5876074335096,26.6783035777571,26.7974891238102,26.997088456935,27.4002905053639,-13.2490957500315,-13.5972016356877,-13.998871645049,-14.4703622415655,-15.0363798568444,-15.6890583538207,-16.5172960916711,-17.0969103716181,-18.3473138912817,-20.0314432732409,-21.9978820181735,-25.2466523071329,-31.1990600742799,-13.1524621214922,-12.8168472530243,-12.4307044616437,-11.9700486499101,-11.4294950862277,-10.7954800262124,-10.003029464794,-9.43356120801729,-8.24029354222783,-6.64686030451617,-4.79960710563671,-1.75043614980208,3.79876956891604
22.1899999999993,26.4310127173903,26.4460041588558,26.464184568106,26.4764305818656,26.506842905855,26.5294118878619,26.5711738247163,26.5847314206584,26.6502242503209,26.753411850787,26.8851966719177,27.1082111749282,27.5495321806302,-13.1387506204686,-13.487791774397,-13.8901742489544,-14.36175139421,-14.9300895068247,-15.5835202763255,-16.415781929028,-16.9959077412617,-18.2499822425929,-19.9407163047991,-21.9133483275511,-25.1763358955782,-31.1511547791297,-13.2922620969216,-12.9582123844588,-12.5740103191517,-12.1146791876557,-11.5767533990303,-10.9458916115364,-10.1553918956883,-9.58882367939671,-8.40024200772797,-6.81269554598786,-4.97184834436657,-1.93187527934993,3.60162259849941
22.1999999999993,26.4589660285599,26.476431976152,26.4944151523587,26.5109995742944,26.5461774414831,26.5721438162751,26.620199564778,26.6382449957801,26.7111098183464,26.8264237802299,26.9705691282278,27.2174550130641,27.6970035558091,-13.0282011467482,-13.3781706104307,-13.7793444981549,-14.2530154004379,-14.8234957467279,-15.4791196921947,-16.3140138433671,-16.8950186255589,-18.1522298566295,-19.8492205039804,-21.8280657660768,-25.1050395264475,-31.1013532608447,-13.4307648818117,-13.0982613657213,-12.7150706542038,-12.2579841738565,-11.7226816947552,-11.0930241240805,-10.306185721411,-9.74322637022118,-8.55887996171689,-6.97720327624957,-5.14250336215095,-2.11241548661651,3.40434970503561
22.2099999999993,26.4864260114702,26.5064215573751,26.5253265274839,26.5448603328937,26.5849133089196,26.6144398708461,26.668706221945,26.6911266898391,26.7722254857387,26.8990396688802,27.056406391559,27.3262822440824,27.8446526479796,-12.9162653761705,-13.2671790371148,-13.6678478454632,-14.1426526332581,-14.7152941956157,-15.3725659225457,-16.2104098740775,-16.7922196973502,-18.0529308408366,-19.7557734963438,-21.7411128327637,-25.0315027308205,-31.0493227835756,-13.5701606352997,-13.2392425202603,-12.8574786820206,-12.4022076996355,-11.8696191133038,-11.2418739483004,-10.4582963478675,-9.89890699248894,-8.71929464490212,-7.14326617253644,-5.31529355879532,-2.29477951326184,3.20467013559596
22.2199999999993,26.5137833659528,26.5364197686411,26.5562343257504,26.5786443889838,26.622823974034,26.6566610083712,26.717115161464,26.7438594106613,26.8331056385476,26.9715615146898,27.1423589043463,27.4354738637125,27.9943012072565,-12.8037113598534,-13.1557584539276,-13.5560031699138,-14.0317374205559,-14.6072196177247,-15.2656684393767,-16.1063875309508,-16.6885665969534,-17.9528286023899,-19.6614622020906,-21.6536264869542,-24.9571464005807,-30.9983339725268,-13.7100720060994,-13.3806613147135,-13.0002311558366,-12.5469069684279,-12.0156043563092,-11.3909925689946,-10.6107276305132,-10.055292813708,-8.88027703615772,-7.31009931259916,-5.48873241739209,-2.47832746313174,3.0040327652703
22.2299999999993,26.5410330810213,26.5664285817862,26.58706981734,26.6127004485377,26.6603713740067,26.6998129588095,26.7649368991186,26.7962505798378,26.893965872829,27.0436712299685,27.2283428008098,27.5448790379532,28.1437042587812,-12.6920441811181,-13.0454866248409,-13.4454913492424,-13.9221439026951,-14.4998263526288,-15.1611041932456,-16.0033165233623,-16.5858453040005,-17.8541392149897,-19.5681362158567,-21.5679934925687,-24.8841878617285,-30.9474369224554,-13.8489888999033,-13.5209419569453,-13.1415784680975,-12.6905565458427,-12.1605450213778,-11.5387087655639,-10.7616203757563,-10.2104052758373,-9.03982665783939,-7.47553501411173,-5.66034930824109,-2.66069117622473,2.80373266367416
22.2399999999993,26.5670511101165,26.5915170116825,26.6171782212569,26.6450899988669,26.6966740351982,26.7414151996437,26.8115233269503,26.8474971896985,26.9538296981568,27.1145725860967,27.3132696824643,27.6533262525755,28.2923338507492,-12.5811439368158,-12.9335029394626,-13.3359574724959,-13.8144844591945,-14.3927796430828,-15.0570238597983,-15.9007068370382,-16.4834437648431,-17.755988462663,-19.4750980828171,-21.4830673912717,-24.8117060036559,-30.8968861537235,-13.9859071733007,-13.6580140722199,-13.281220748761,-12.8306055396724,-12.3038943921154,-11.6843913398454,-10.9108164899121,-10.3640534248554,-9.19784123549372,-7.63947450327957,-5.83020229119263,-2.84162024891959,2.60455230297432
22.2499999999993,26.5908675842246,26.6163732455996,26.6444227036322,26.6759615577882,26.7309452834701,26.780957074464,26.8561219172639,26.8967958992063,27.0112303684688,27.1830247099191,27.3961733343658,27.7598212852246,28.4392176684571,-12.4705296352619,-12.8216551477256,-13.2270443423631,-13.7058170090678,-14.2850568947631,-14.9521999015446,-15.7974392844177,-16.3802778719676,-17.6567792303849,-19.3821104070263,-21.3971940813475,-24.7381829809282,-30.8452465921613,-14.1203379489627,-13.794718097874,-13.4173783612691,-12.9701445487204,-12.4458883887071,-11.8287571729194,-11.0586826328461,-10.5165180272386,-9.35445113808388,-7.80091430289275,-5.99897925301836,-3.02163830429639,2.40602892370422
22.2599999999993,26.6087755692113,26.6375182084767,26.669245201093,26.7042950603621,26.7628113151616,26.8184151577925,26.8984283823653,26.9438479003925,27.0663942259443,27.249653082757,27.477135168838,27.8640815245744,28.5842091888514,-12.3551963635787,-12.7096427825156,-13.1154761008568,-13.5949170673072,-14.1752545820284,-14.8457755674488,-15.6920218237842,-16.2749136444378,-17.555165719937,-19.2863699855375,-21.3091236255721,-24.6618677731585,-30.7912815701779,-14.2535792056326,-13.9278754259611,-13.5537691002362,-13.109377993055,-12.5875567331333,-11.9726395903437,-11.206406558581,-10.6689342559547,-9.51122850600729,-7.9632830972195,-6.16801154326592,-3.20221375141586,2.20707238132649
22.2699999999993,26.624977688284,26.6566553770322,26.6917371320841,26.7297783533216,26.7928110297573,26.8537185018725,26.9391060322767,26.9893713629938,27.1219876876425,27.3156638076752,27.556820199863,27.9668538717066,28.7265300917144,-12.2357724755675,-12.5919813013508,-12.9981861529222,-13.4781234594366,-14.0602823185301,-14.7332113278136,-15.5812186049894,-16.1644534976588,-17.4490013559815,-19.1853368255275,-21.2144181170083,-24.5795802273673,-30.7303061392976,-14.3892052127165,-14.0646740756814,-13.6935509791619,-13.251654893885,-12.7325287112272,-12.1205071740588,-11.3578874272874,-10.824917865335,-9.67298633166106,-8.13032698214768,-6.34240208285472,-3.38727364433931,2.00377604758314
